filename,symmetry_mse,ssim_symmetry,sharpness,entropy,foreground_area
vae_000.png,0.05569074009734798,0.25935970843530654,0.12282626330852509,6.461930035407665,0.2373046875
vae_001.png,0.3404455243493456,0.36411738962010753,0.14639070630073547,6.321695359855686,0.318359375
vae_002.png,0.0,0.3704707452965526,0.10376375913619995,5.261777699703101,0.193115234375
vae_003.png,0.0,0.3156289191161897,0.11424162983894348,4.566812348089072,0.160400390625
